Periode,Supplier,Kode Article,Nama Article,Qty
2024-02-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,27.0
2024-03-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,18.0
2024-04-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,25.0
2024-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,10.0
2024-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,38.0
2024-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,25.0
2024-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,20.0
2024-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,14.0
2024-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,18.0
2024-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,23.0
2024-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,61.0
2025-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,26.0
2025-02-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,18.0
2025-03-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,36.0
2025-04-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,17.0
2025-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,29.0
2025-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,32.0
2025-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,22.0
2025-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,47.0
2025-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,33.0
2025-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,37.0
2025-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,34.0
2025-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,37.0
2026-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787243,PERMEN TEJAHE BAG JAHE MERAH 100GR /25,42.0
2023-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,10.0
2023-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,8.0
2023-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,12.0
2024-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,9.0
2024-02-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,11.0
2024-03-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,12.0
2024-04-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,11.0
2024-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,17.0
2024-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,17.0
2024-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,11.0
2024-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,26.0
2024-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,12.0
2024-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,21.0
2024-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,17.0
2024-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,22.0
2025-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,12.0
2025-02-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,19.0
2025-03-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,21.0
2025-04-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,18.0
2025-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,12.0
2025-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,28.0
2025-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,25.0
2025-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,30.0
2025-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,30.0
2025-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,25.0
2025-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,25.0
2025-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,34.0
2026-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003787229,PERMEN ZIPLONG EUCALYPTUS MINT 100GR,15.0
2023-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,8.0
2023-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,15.0
2023-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,25.0
2023-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,21.0
2023-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,33.0
2023-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,39.0
2023-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,12.0
2023-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,0.0
2024-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,27.0
2024-02-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,23.0
2024-03-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,9.0
2024-04-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,11.0
2024-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,16.0
2024-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,25.0
2024-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,12.0
2024-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,24.0
2024-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,22.0
2024-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,27.0
2024-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,30.0
2024-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,20.0
2025-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,19.0
2025-02-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,21.0
2025-03-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,46.0
2025-04-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,2.0
2025-05-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,23.0
2025-06-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,17.0
2025-07-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,20.0
2025-08-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,36.0
2025-09-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,34.0
2025-10-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,26.0
2025-11-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,28.0
2025-12-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,47.0
2026-01-01,P0047 -  PT.JAVAS TRIPTA MANDALA,8992003784532,TEJAHE PERMEN BAG 100GR ORIGINAL/25,38.0
